ISO_A2,University,Count,Country,Region,Population
US,Circleville Bible College,2074,United States of America,Americas,#N/A
US,City University,2074,United States of America,Americas,#N/A
US,"City University of New York, Bernard M. Baruch College",2074,United States of America,Americas,#N/A
US,"City University of New York, Brooklyn College",2074,United States of America,Americas,#N/A
US,"City University of New York, City College",2074,United States of America,Americas,#N/A
US,"City University of New York, College of Staten Island",2074,United States of America,Americas,#N/A
US,City University of New York (CUNY) System,2074,United States of America,Americas,#N/A
US,"City University of New York, Graduate School and University Center",2074,United States of America,Americas,#N/A
US,"City University of New York, Hunter College",2074,United States of America,Americas,#N/A
US,"City University of New York, John Jay College of Criminal Justice",2074,United States of America,Americas,#N/A
US,"City University of New York, Lehman College",2074,United States of America,Americas,#N/A
US,"City University of New York, Medgar Evers College",2074,United States of America,Americas,#N/A
US,City University of New York Medical School / Sophie Davis School of Biomedical Education,2074,United States of America,Americas,#N/A
US,"City University of New York, New York City Technical College",2074,United States of America,Americas,#N/A
US,"City University of New York, Queens College",2074,United States of America,Americas,#N/A
US,"City University of New York, School of Law at Queens College",2074,United States of America,Americas,#N/A
US,"City University of New York, York College",2074,United States of America,Americas,#N/A
US,Claflin College,2074,United States of America,Americas,#N/A
US,Claremont Graduate University,2074,United States of America,Americas,#N/A
US,Claremont Lincoln University,2074,United States of America,Americas,#N/A
US,Claremont McKenna College,2074,United States of America,Americas,#N/A
US,Clarion University,2074,United States of America,Americas,#N/A
US,Clark Atlanta University,2074,United States of America,Americas,#N/A
US,Clarke College,2074,United States of America,Americas,#N/A
US,Clarkson College,2074,United States of America,Americas,#N/A
US,Clarkson University,2074,United States of America,Americas,#N/A
US,Clark University,2074,United States of America,Americas,#N/A
US,Clayton College & State University,2074,United States of America,Americas,#N/A
US,Clearwater Christian College,2074,United States of America,Americas,#N/A
US,Cleary College,2074,United States of America,Americas,#N/A
US,Clemson University,2074,United States of America,Americas,#N/A
US,"Cleveland Chiropractic College, Kansas City",2074,United States of America,Americas,#N/A
US,"Cleveland Chiropractic College, Los Angeles",2074,United States of America,Americas,#N/A
US,Cleveland Institute of Art,2074,United States of America,Americas,#N/A
US,Cleveland Institute of Music,2074,United States of America,Americas,#N/A
US,Cleveland State University,2074,United States of America,Americas,#N/A
US,Coastal Carolina University,2074,United States of America,Americas,#N/A
US,Coe College,2074,United States of America,Americas,#N/A
US,Cogswell Polytechnical College,2074,United States of America,Americas,#N/A
US,Coker College,2074,United States of America,Americas,#N/A
US,Colby College,2074,United States of America,Americas,#N/A
US,Colby-Sawyer College,2074,United States of America,Americas,#N/A
US,Coleman College,2074,United States of America,Americas,#N/A
US,Colgate University,2074,United States of America,Americas,#N/A
US,"CollegeAmerica, Denver",2074,United States of America,Americas,#N/A
US,"CollegeAmerica, Phoenix",2074,United States of America,Americas,#N/A
US,College for Creative Studies,2074,United States of America,Americas,#N/A
US,College for Financial Planning,2074,United States of America,Americas,#N/A
US,College for Lifelong Learning,2074,United States of America,Americas,#N/A
US,College Misericordia,2074,United States of America,Americas,#N/A
US,College of Aeronautics,2074,United States of America,Americas,#N/A
US,College of Charleston,2074,United States of America,Americas,#N/A
US,College of DuPage,2074,United States of America,Americas,#N/A
US,College of Idaho,2074,United States of America,Americas,#N/A
US,College of Mount St. Joseph,2074,United States of America,Americas,#N/A
US,College of Mount St. Vincent,2074,United States of America,Americas,#N/A
US,College of New Rochelle,2074,United States of America,Americas,#N/A
US,College of Notre Dame,2074,United States of America,Americas,#N/A
US,College of Notre Dame of Maryland,2074,United States of America,Americas,#N/A
US,College of Osteopathic Medicine of the Pacific (Western University of Health Sciences),2074,United States of America,Americas,#N/A
US,College of St. Benedict and St. John's University,2074,United States of America,Americas,#N/A
US,College of St. Catherine,2074,United States of America,Americas,#N/A
US,College of St. Elizabeth,2074,United States of America,Americas,#N/A
US,College of St. Joseph,2074,United States of America,Americas,#N/A
US,College of St. Mary,2074,United States of America,Americas,#N/A
US,College of St. Rose,2074,United States of America,Americas,#N/A
US,College of St. Scholastica,2074,United States of America,Americas,#N/A
US,College of the Atlantic,2074,United States of America,Americas,#N/A
US,College of the Holy Cross,2074,United States of America,Americas,#N/A
US,College of the Ozarks,2074,United States of America,Americas,#N/A
US,College of Visual Arts,2074,United States of America,Americas,#N/A
US,College of William and Mary,2074,United States of America,Americas,#N/A
US,Colorado Christian University,2074,United States of America,Americas,#N/A
US,Colorado College,2074,United States of America,Americas,#N/A
US,Colorado School of Mines,2074,United States of America,Americas,#N/A
US,Colorado State University,2074,United States of America,Americas,#N/A
US,Colorado State University-Pueblo,2074,United States of America,Americas,#N/A
US,Colorado Technical University,2074,United States of America,Americas,#N/A
US,Columbia College Chicago,2074,United States of America,Americas,#N/A
US,Columbia College Hollywood,2074,United States of America,Americas,#N/A
US,Columbia College of Missouri,2074,United States of America,Americas,#N/A
US,Columbia College South Carolina,2074,United States of America,Americas,#N/A
US,Columbia Commonwealth University,2074,United States of America,Americas,#N/A
US,Columbia International University,2074,United States of America,Americas,#N/A
US,Columbia Southern University,2074,United States of America,Americas,#N/A
US,Columbia Union College,2074,United States of America,Americas,#N/A
US,Columbia University,2074,United States of America,Americas,#N/A
US,Columbus College of Art and Design,2074,United States of America,Americas,#N/A
US,Columbus State University,2074,United States of America,Americas,#N/A
US,Columbus University,2074,United States of America,Americas,#N/A
US,Community College of Denver,2074,United States of America,Americas,#N/A
US,Concord College,2074,United States of America,Americas,#N/A
US,"Concordia College, Ann Arbor",2074,United States of America,Americas,#N/A
US,"Concordia College, Bronxville",2074,United States of America,Americas,#N/A
US,"Concordia College, Moorhead",2074,United States of America,Americas,#N/A
US,"Concordia College, Selma",2074,United States of America,Americas,#N/A
US,"Concordia College, Seward",2074,United States of America,Americas,#N/A
US,"Concordia College, St. Paul",2074,United States of America,Americas,#N/A
US,"Concordia University, Austin",2074,United States of America,Americas,#N/A
US,"Concordia University, Irvine",2074,United States of America,Americas,#N/A
US,"Concordia University, Mequon",2074,United States of America,Americas,#N/A
US,"Concordia University, Portland",2074,United States of America,Americas,#N/A
US,"Concordia University, River Forest",2074,United States of America,Americas,#N/A
US,Connecticut College,2074,United States of America,Americas,#N/A
US,Converse College,2074,United States of America,Americas,#N/A
US,Conway School of Landscape Design,2074,United States of America,Americas,#N/A
US,Coppin State College,2074,United States of America,Americas,#N/A
US,Cornell College,2074,United States of America,Americas,#N/A
US,Cornell University,2074,United States of America,Americas,#N/A
US,Cornish College of the Arts,2074,United States of America,Americas,#N/A
US,Cosmopolitan University,2074,United States of America,Americas,#N/A
US,Covenant College,2074,United States of America,Americas,#N/A
US,Cranbrook Academy of Art,2074,United States of America,Americas,#N/A
US,Creighton University,2074,United States of America,Americas,#N/A
US,Crichton College,2074,United States of America,Americas,#N/A
US,Crown College,2074,United States of America,Americas,#N/A
US,Culver-Stockton College,2074,United States of America,Americas,#N/A
US,Cumberland College,2074,United States of America,Americas,#N/A
US,Cumberland University,2074,United States of America,Americas,#N/A
US,Curry College,2074,United States of America,Americas,#N/A
US,Daemen College,2074,United States of America,Americas,#N/A
US,Dakota State University,2074,United States of America,Americas,#N/A
US,Dakota Wesleyan University,2074,United States of America,Americas,#N/A
US,Dallas Baptist University,2074,United States of America,Americas,#N/A
US,Dallas Christian College,2074,United States of America,Americas,#N/A
US,Dana College,2074,United States of America,Americas,#N/A
US,Daniel Webster College,2074,United States of America,Americas,#N/A
US,Danville Area Community College,2074,United States of America,Americas,#N/A
US,Dartmouth College,2074,United States of America,Americas,#N/A
US,Darton College,2074,United States of America,Americas,#N/A
US,"Davenport College of Business, Grand Rapids",2074,United States of America,Americas,#N/A
US,"Davenport College of Business, Kalamazoo",2074,United States of America,Americas,#N/A
US,"Davenport College of Business, Lansing",2074,United States of America,Americas,#N/A
US,Davidson College,2074,United States of America,Americas,#N/A
US,Davis and Elkins College,2074,United States of America,Americas,#N/A
US,Deaconess College of Nursing,2074,United States of America,Americas,#N/A
US,Delaware State University,2074,United States of America,Americas,#N/A
US,Delaware Valley College,2074,United States of America,Americas,#N/A
US,Delta International University,2074,United States of America,Americas,#N/A
US,Delta State University,2074,United States of America,Americas,#N/A
US,Denison University,2074,United States of America,Americas,#N/A
US,Denver Paralegal Institute,2074,United States of America,Americas,#N/A
US,Denver Technical College,2074,United States of America,Americas,#N/A
US,DePaul University,2074,United States of America,Americas,#N/A
US,DePauw University,2074,United States of America,Americas,#N/A
US,DeSales University,2074,United States of America,Americas,#N/A
US,Design Institute of San Diego,2074,United States of America,Americas,#N/A
US,Detroit College of Business,2074,United States of America,Americas,#N/A
US,Detroit College of Business - Flint,2074,United States of America,Americas,#N/A
US,Detroit College of Business - Warren,2074,United States of America,Americas,#N/A
US,Detroit College of Law,2074,United States of America,Americas,#N/A
US,"DeVry Institute of Technology, Chicago",2074,United States of America,Americas,#N/A
US,"DeVry Institute of Technology, Columbus",2074,United States of America,Americas,#N/A
US,"DeVry Institute of Technology, Decatur",2074,United States of America,Americas,#N/A
US,"DeVry Institute of Technology, DuPage",2074,United States of America,Americas,#N/A
US,"DeVry Institute of Technology, Irving",2074,United States of America,Americas,#N/A
US,"DeVry Institute of Technology, Kansas City",2074,United States of America,Americas,#N/A
US,"DeVry Institute of Technology, Phoenix",2074,United States of America,Americas,#N/A
US,"DeVry Institute of Technology, Pomona",2074,United States of America,Americas,#N/A
